,Name,min1,index1,min2,index2,min3,index3,min4,index4,min5,index5,min6,index6,max,max_index,maxAi,maxA,maxAw,scan_number,maxA0i,maxA0,maxA0w,maxBi,maxB,maxBw,maxCi,maxC,maxCw,Int_A,Int_C,Int_N_A,Unnamed: 0
5,ASW_2020_09_21_6,-0.02225919,6638,-0.01891172,4389,-0.0168564,4147,-0.002738901,2480,-0.001496207,2269,0.006557018,798,0.2900335,5102,5102,0.31000646771453977,3259.6420000000007,6,5102.0,0.2900335,3259.6420000000007,2974,0.00978421798560288,2233.682,1802,0.02041478073555404,1668.632,94.99354859873594,6.029632276375878,107.11903649787286,
6,ASW_2020_09_21_7,-0.02221597,6638,-0.01871646,4389,-0.01663213,4147,-0.0024648260000000003,2480,-0.001255873,2269,0.006717956999999999,532,0.3000395,5102,5102,0.3198654089239662,3259.6420000000007,7,5102.0,0.3000395,3259.6420000000007,2974,0.009957265235752848,2233.682,1802,0.020624554145653427,1668.632,96.15975067828131,6.759778259442292,108.43409888858734,
7,ASW_2020_09_21_8,-0.02215649,6638,-0.01864867,4408,-0.01651525,4147,-0.00231114,2480,-0.001079142,2269,0.006797486,532,0.3028571,5100,5100,0.32259429530941697,3258.678,8,5100.0,0.3028571,3258.678,2974,0.010070857352729454,2233.682,1802,0.02058296632584916,1668.632,96.48384781509502,6.7942381394513465,108.79956552857844,
8,ASW_2020_09_21_9,-0.0210136,6635,-0.0180456,4389,-0.01627938,4147,-0.001858399,2480,-0.0004084792,2267,0.007196735,513,0.3243217,5092,5092,0.3432962866429207,3254.821,9,5092.0,0.3243217,3254.821,2964,0.010421979479304141,2228.861,1771,0.01873068990513113,1653.686,98.07505840977032,6.683564258495791,110.59388680914051,
9,ASW_2020_09_21_10,-0.02073804,6635,-0.01779351,4381,-0.01595889,4141,-0.001697817,2480,-0.00028446,2267,0.007303001,486,0.3349911,5090,5090,0.3537108175288376,3253.857,10,5090.0,0.3349911,3253.857,2974,0.010848286806742923,2233.682,1771,0.019553238323413814,1653.686,99.08845655155511,6.906235830339493,111.73664054492615,
10,ASW_2020_09_21_11,-0.02052774,6635,-0.01762479,4383,-0.01578447,4141,-0.0014952,2480,-2.2454e-05,2267,0.007566601,457,0.3378178,5090,5090,0.3563539513010657,3253.857,11,5090.0,0.3378178,3253.857,2974,0.010909982910295,2233.682,1771,0.019568921359116018,1653.686,99.34848144209751,6.934030641086482,112.029856412227,
11,ASW_2020_09_21_12,-0.02018824,6634,-0.01694613,4358,-0.01552003,4145,-0.0008973531,2480,0.0007018063,2267,0.008365298,798,0.3446728,5091,5091,0.3626630717530756,3254.3390000000004,12,5091.0,0.3446728,3254.3390000000004,2974,0.010826018033093094,2233.682,1754,0.01728421093478557,1645.49,100.10858306733013,5.86434067295822,112.8869815005774,
12,ASW_2020_09_21_13,-0.01982092,6636,-0.01647718,4329,-0.015199,4145,-0.0006070425,2480,0.0009833944,2267,0.008309153,798,0.3517086,5083,5083,0.3692786191677503,3250.482,13,5083.0,0.3517086,3250.482,2974,0.011229086088588587,2233.682,1756,0.017001258830360792,1646.454,100.84872448128158,6.205335709392432,113.7215985488308,
13,ASW_2020_09_21_14,-0.01941974,6635,-0.016119,4329,-0.01484503,4145,-0.0002803134,2480,0.001307495,2267,0.00878079,798,0.3541006,5083,5083,0.37129885323503903,3250.482,14,5083.0,0.3541006,3250.482,2974,0.01123462270354355,2233.682,1756,0.016984796855003405,1646.454,101.08490753755821,6.17958975383531,113.98792928179847,
14,ASW_2020_09_21_15,-0.01922561,6635,-0.015382299999999998,4283,-0.0145689,4147,-9.617322e-05,2480,0.001627763,2267,0.008893883,457,0.3526448,5090,5090,0.3693457867219387,3253.857,15,5090.0,0.3526448,3253.857,2974,0.01107409266590282,2233.682,1754,0.018375663928176796,1645.49,101.15226656132499,6.829696818017541,114.06388637395641,
15,ASW_2020_09_21_16,-0.01896524,6638,-0.01486434,4283,-0.01410956,4147,3.108355e-05,2480,0.001786125,2267,0.009269283,457,0.3572113,5081,5081,0.3734652443312102,3249.518,16,5081.0,0.3572113,3249.518,2976,0.011290502487672466,2234.646,1697,0.018297090381215467,1618.009,101.66193845151324,6.951543089846281,114.63861552780287,
16,ASW_2020_09_21_17,-0.01870241,6638,-0.01456063,4283,-0.01382327,4147,0.0003337044,2480,0.002020773,2267,0.00965726,457,0.3593188,5081,5081,0.3752828866624204,3249.518,17,5081.0,0.3593188,3249.518,2976,0.01118957472681464,2234.646,1697,0.018379076453038674,1618.009,101.91867519632963,6.966612514131245,114.92812353275669,
17,ASW_2020_09_21_18,-0.01878669,6638,-0.01450119,4262,-0.0138891,4147,0.0008872659,2482,0.001989775,2279,0.01007884,817,0.3561499,5081,5081,0.3721282888636364,3249.518,18,5081.0,0.3561499,3249.518,2964,0.011056620720900906,2228.861,1771,0.018299943891928863,1653.686,101.99847981122095,5.952817999689982,115.0181148382857,
18,ASW_2020_09_21_19,-0.01922059,6638,-0.01437734,4243,-0.01388269,4147,0.001161447,2489,0.002158213,2279,0.009843566,798,0.35816079999999995,5081,5081,0.3742327719415448,3249.518,19,5081.0,0.35816079999999995,3249.518,2993,0.011005258290711698,2242.842,1771,0.018922982702903445,1653.686,102.63576223171049,6.192574529318553,115.73674341745621,
19,ASW_2020_09_21_20,-0.01910893,6638,-0.01422791,4264,-0.01376202,4147,0.001315252,2489,0.002354328,2279,0.01009513,798,0.3596933,5081,5081,0.37560098815501264,3249.518,20,5081.0,0.3596933,3249.518,2993,0.011012415691194214,2242.842,1771,0.018730008059419316,1653.686,102.7767100847038,6.146911523247177,115.89568261313688,
20,ASW_2020_09_21_21,-0.01928247,6638,-0.01437859,4233,-0.013907,4145,0.0003037442,2480,0.002248346,2267,0.009770765,694,0.3548336,5081,5081,0.3709412919708939,3249.518,21,5081.0,0.3548336,3249.518,2985,0.011110920458258258,2238.985,1754,0.018467099399237127,1645.49,102.46981158998571,6.359011024904063,115.5496099424996,
21,ASW_2020_09_21_22,-0.019843200000000002,6638,-0.01447053,4243,-0.014056299999999999,4145,3.870502e-05,2480,0.001930847,2267,0.009393697,532,0.3548381,5069,5069,0.37116158424634654,3243.732,22,5069.0,0.3548381,3243.732,2983,0.011125691625681682,2238.021,1697,0.01854467095389049,1618.009,102.71582504955872,6.870105089311043,115.8270258843583,
22,ASW_2020_09_21_23,-0.01950352,6638,-0.01415328,4214,-0.01379721,4145,0.0001866202,2480,0.002116245,2267,0.009197515,532,0.3575535,5052,5052,0.3735564091749175,3235.536,23,5052.0,0.3575535,3235.536,2983,0.011146511298858856,2238.021,1697,0.01841422353025936,1618.009,102.43655324046026,6.913506893842263,115.51210631820976,
23,ASW_2020_09_21_24,-0.01890456,6638,-0.01417989,4195,-0.01407563,4147,-0.000267419,2480,0.001992302,2267,0.008940259,513,0.3648976,5042,5042,0.38071555610315183,3230.715,24,5042.0,0.3648976,3230.715,2993,0.010732428482303536,2242.842,1754,0.016847178831812998,1645.49,98.93431114742573,6.228147613584695,111.56281919163986,
24,ASW_2020_09_21_25,-0.008469395,6634,-0.004991102,4191,-0.004949179000000001,4141,0.00308927,2480,0.00425097,2267,0.008061806,904,0.2304413,5035,5035,0.2366340717879656,3227.34,25,5035.0,0.2304413,3227.34,2993,0.00717285369957857,2242.842,1570,0.011938515273661042,1556.779,60.64638194207569,4.024592061218127,68.38761259628929,
25,ASW_2020_09_21_26,0.005773698000000001,6634,0.006492449,4250,0.006626141,4034,0.007345541999999998,2365,0.007448646,2219,0.007161879,904,0.039405699999999995,5033,5033,0.03314931728901007,3226.376,26,5033.0,0.039405699999999995,3226.376,2320,0.002181366328340324,1918.373,1570,0.006015093873003802,1556.779,8.738036951499023,2.0527570218710864,9.853407025367623,
26,ASW_2020_09_21_27,0.006857561,6334,0.006553582,4559,0.007120792,4147,0.007819731,2365,0.007819699,2219,0.007811195,1029,0.01766223,5052,5052,0.011024218903098593,3235.536,27,5052.0,0.01766223,3235.536,2320,0.0016968690252525242,1918.373,566,0.003865773699159664,1072.727,3.4217081259619024,1.3612101761719837,3.85847337042064,
27,ASW_2020_09_21_28,0.006282003,6638,0.006698058000000001,4550,0.007403975,4099,0.008061339,2298,0.00791718,2219,0.007258304,1029,0.01818232,5052,5052,0.011584290548850571,3235.536,28,5052.0,0.01818232,3235.536,2322,0.001954010986674068,1919.337,1570,0.0054831265747899175,1556.779,3.9970975469159113,1.9548632126065129,4.507308594421144,
0,ASW_2020_09_28_1,-0.02650441,6620,-0.02422579,4401,-0.02240686,4134,-0.009105464,2458,-0.007995379,2276,-0.0002851573,597,0.226845,5128,5128,0.2518173230058585,3272.178,1,5128.0,0.226845,3272.178,2923,0.009210713114558473,2209.094,1780,0.022529252053484217,1658.026,86.55809318965302,6.591011545823219,100.00000000000013,
1,ASW_2020_09_28_2,-0.025427,6636,-0.02282153,4372,-0.02118384,4144,-0.007454299,2477,-0.006253651999999999,2274,0.002025518,530,0.2277239,5136,5136,0.25142466104240285,3276.035,2,5136.0,0.2277239,3276.035,2942,0.0073861779838032375,2218.254,1771,0.01998930505619266,1653.686,86.0436516559042,5.563222464216322,99.405669054398,
2,ASW_2020_09_28_3,-0.02467488,6636,-0.02194831,4401,-0.02027819,4142,-0.006613656,2477,-0.005434599,2274,0.002781873,576,0.2335059,5136,5136,0.2563508672483221,3276.035,3,5136.0,0.2335059,3276.035,2942,0.00768090520720721,2218.254,1771,0.02017281643462897,1653.686,86.87690236444412,5.599656937215232,100.36831815841005,
3,ASW_2020_09_28_4,-0.02435345,6632,-0.02165573,4393,-0.01996077,4142,-0.006286981999999999,2477,-0.005064208,2274,0.003130851,576,0.2351613,5126,5126,0.2577002049709692,3271.213,4,5126.0,0.2351613,3271.213,2923,0.007746407437237236,2209.094,1771,0.020164628626030624,1653.686,87.11773363657238,5.607031779268586,100.64654895492323,
4,ASW_2020_09_28_5,-0.02416256,6632,-0.02144806,4401,-0.01969051,4134,-0.005975166,2458,-0.004767993,2274,0.003488916,605,0.2362106,5136,5136,0.2585529484356791,3276.035,5,5136.0,0.2362106,3276.035,2942,0.007935995665871123,2218.254,1771,0.02009584169562612,1653.686,87.29816515135744,5.540918188271282,100.85500030607537,
5,ASW_2020_09_28_6,-0.02393405,6636,-0.02118739,4401,-0.01942974,4142,-0.005635171,2477,-0.0044299790000000006,2274,0.003826656,576,0.2370871,5126,5126,0.25916546472035795,3271.213,6,5126.0,0.2370871,3271.213,2942,0.0077203532882882875,2218.254,1770,0.020121656349823325,1653.204,87.43611087754938,5.606821664434309,101.01436810301773,
6,ASW_2020_09_28_7,-0.02354838,6633,-0.02086641,4374,-0.01905815,4144,-0.005382921999999999,2487,-0.004150085,2276,0.003994498,568,0.246624,5126,5126,0.26838321276228416,3271.213,7,5126.0,0.246624,3271.213,2923,0.008333421041882916,2209.094,1771,0.02082856693501171,1653.686,88.72625110965835,5.9592086535220075,102.50485869097788,
7,ASW_2020_09_28_8,-0.02338566,6633,-0.02069438,4403,-0.01887536,4144,-0.00509229,2487,-0.003902673,2276,0.004322625,605,0.2507848,5126,5126,0.27235173400896856,3271.213,8,5126.0,0.2507848,3271.213,2942,0.008381898841339767,2218.254,1771,0.020722770791741472,1653.686,89.26079007549751,5.886877475779395,103.12240806867456,
8,ASW_2020_09_28_9,-0.02323459,6633,-0.02055712,4403,-0.01869651,4144,-0.004971642,2487,-0.003721199,2276,0.004502266,605,0.2523776,5124,5124,0.2738003952780269,3270.2490000000007,9,5124.0,0.2523776,3270.2490000000007,2942,0.00850009920066385,2218.254,1771,0.02072086075044884,1653.686,89.47930226352669,5.907121126205594,103.37485377302991,
9,ASW_2020_09_28_10,-0.02297037,6633,-0.02030103,4403,-0.01843803,4144,-0.004668104,2487,-0.003459817,2276,0.004853278,605,0.2537005,5124,5124,0.27486457669955155,3270.2490000000007,10,5124.0,0.2537005,3270.2490000000007,2971,0.008548358876101392,2232.236,1771,0.020642241287851585,1653.686,89.62633003906456,5.9005979554291965,103.54471400229309,
10,ASW_2020_09_28_11,-0.02282149,6637,-0.02023826,4384,-0.01837248,4144,-0.004701129,2487,-0.003555972,2276,0.004292266,549,0.2650706,5117,5117,0.28614929834442965,3266.8740000000007,11,5117.0,0.2650706,3266.8740000000007,2954,0.00898724839993965,2224.039,1771,0.02196741268905617,1653.686,91.04828405717,6.478061196967848,105.1874881967175,
11,ASW_2020_09_28_12,-0.02283402,6636,-0.02017066,4403,-0.01830821,4144,-0.00454931,2468,-0.003452618,2276,0.004517538,549,0.2713243,5107,5107,0.29233464000000003,3262.053,12,5107.0,0.2713243,3262.053,2973,0.009309800208591885,2233.2,1771,0.02186933808685582,1653.686,91.7769707807292,6.482098074825733,106.02933521148779,
12,ASW_2020_09_28_13,-0.022549400000000004,6635,-0.01997501,4405,-0.01808838,4144,-0.004277202,2468,-0.003146779,2276,0.004656798,549,0.2737432,5107,5107,0.2945286233542601,3262.053,13,5107.0,0.2737432,3262.053,2973,0.009391690231264916,2233.2,1771,0.02189355921713955,1653.686,92.06464915401578,6.554878191850075,106.36168815814553,
13,ASW_2020_09_28_14,-0.02223538,6636,-0.01965528,4384,-0.0177471,4144,-0.003940149,2468,-0.002797892,2276,0.005106532,578,0.27543870000000004,5107,5107,0.29592231583481354,3262.053,14,5107.0,0.27543870000000004,3262.053,2954,0.009336220268496422,2224.039,1771,0.021743387406360424,1653.686,92.26352345361497,6.4466962360066615,106.59144633819635,
14,ASW_2020_09_28_15,-0.02185963,6633,-0.0191488,4401,-0.01720148,4146,-0.003408551,2470,-0.002183336,2278,0.005187391,549,0.2848437,5107,5107,0.3048499578763441,3262.053,15,5107.0,0.2848437,3262.053,2964,0.009314363593078759,2228.861,1771,0.021098785,1653.686,93.21883803851289,6.589032063103672,107.69511504171663,
15,ASW_2020_09_28_16,-0.02150217,6633,-0.01890803,4401,-0.01687091,4136,-0.002981811,2470,-0.001776441,2278,0.00552477,740,0.2925476,5099,5099,0.31226687987455193,3258.196,16,5099.0,0.2925476,3258.196,2956,0.009352725941176471,2225.004,1771,0.02033172486410923,1653.686,94.07978752073356,6.19862893432023,108.68976435814056,
16,ASW_2020_09_28_17,-0.02134285,6633,-0.01873324,4401,-0.01670955,4144,-0.002781951,2470,-0.001558398,2278,0.005639,740,0.2952337,5099,5099,0.3147830277150537,3258.196,17,5099.0,0.2952337,3258.196,2966,0.009422688,2229.825,1771,0.020254593704811443,1653.686,94.3767568308579,6.246556632326459,109.03285106347471,
17,ASW_2020_09_28_18,-0.02110675,6633,-0.01858303,4401,-0.01649874,4144,-0.002577125,2489,-0.001346305,2278,0.005803562,740,0.2970433,5099,5099,0.3164155578494624,3258.196,18,5099.0,0.2970433,3258.196,2966,0.00941181238670695,2229.825,1771,0.02026745924642393,1653.686,94.59920841746874,6.276482681136665,109.28984792929494,
18,ASW_2020_09_28_19,-0.02101628,6636,-0.01855495,4384,-0.01668884,4144,-0.002068232,2477,-0.0006362087,2276,0.00599466,559,0.3043849,5097,5097,0.32371912543960923,3257.232,19,5097.0,0.3043849,3257.232,2971,0.009436332674865029,2232.236,1773,0.018534086984158416,1654.651,95.43971175335399,6.4160335834398925,110.26087594633236,
19,ASW_2020_09_28_20,-0.02057565,6633,-0.01814307,4384,-0.01628908,4144,-0.001769688,2477,-0.000279687,2274,0.006335706,559,0.3122207,5090,5090,0.3311273989373055,3253.857,20,5090.0,0.3122207,3253.857,2971,0.009831448251349729,2232.236,1773,0.01819170362215744,1654.651,96.14169138110519,6.5018754064938005,111.07186842766285,
20,ASW_2020_09_28_21,-0.02029142,6632,-0.01791906,4384,-0.01607122,4144,-0.001469849,2487,1.809106e-06,2274,0.006676952,532,0.3151473,5090,5090,0.3338114161209965,3253.857,21,5090.0,0.3151473,3253.857,2971,0.009774023993361492,2232.236,1773,0.01813269673217796,1654.651,96.43101707791214,6.541666897423063,111.4061245164295,
21,ASW_2020_09_28_22,-0.01989811,6633,-0.01753747,4384,-0.01569731,4144,-0.001125516,2487,0.0004050343,2274,0.006977385,532,0.3171315,5090,5090,0.3354100157269898,3253.857,22,5090.0,0.3171315,3253.857,2971,0.009866706724803862,2232.236,1773,0.018054964620378876,1654.651,96.6205358348005,6.564265372697268,111.62507429906088,
22,ASW_2020_09_28_23,-0.01981529,6636,-0.0171329,4374,-0.01531363,4144,-0.001362863,2468,-0.0001126884,2276,0.007791473,561,0.3212697,5088,5088,0.3392492960477453,3252.893,23,5088.0,0.3212697,3252.893,2975,0.010340130255966591,2234.164,1771,0.01947860396443149,1653.686,96.94626011042166,6.522460339585817,112.00138142831742,
23,ASW_2020_09_28_24,-0.01963954,6636,-0.01700434,4374,-0.01515016,4142,-0.0011194039999999998,2489,8.678456e-05,2276,0.008102069,532,0.32805559999999995,5088,5088,0.3458917405305039,3252.893,24,5088.0,0.32805559999999995,3252.893,2985,0.010248514605565638,2238.985,1771,0.01983598585158257,1653.686,97.65224170742206,6.606210409653508,112.81699735859631,
24,ASW_2020_09_28_25,-0.01925804,6636,-0.01662426,4374,-0.01478887,4142,-0.0007743692999999999,2489,0.0004673583,2276,0.008381263,532,0.330695,5088,5088,0.3481506123076923,3252.893,25,5088.0,0.330695,3252.893,2975,0.010403743113793109,2234.164,1771,0.019842078056938068,1653.686,97.83206964088369,6.630521176052947,113.02475139618544,
25,ASW_2020_09_28_26,-0.01887997,6636,-0.01628129,4374,-0.01443688,4142,-0.000433611,2489,0.000802532,2276,0.008629269,532,0.3323908,5088,5088,0.3494923629973475,3252.893,26,5088.0,0.3323908,3252.893,2985,0.010407128842710223,2238.985,1771,0.01979073500401376,1653.686,97.97037134698479,6.66654542417351,113.18453045439271,
26,ASW_2020_09_28_27,-0.01879979,6635,-0.01593168,4357,-0.01450103,4146,0.00014592780000000002,2470,0.001340749,2278,0.009528100000000001,786,0.33357220000000004,5089,5089,0.3504255027041265,3253.375,27,5089.0,0.33357220000000004,3253.375,2971,0.01010385191706444,2232.236,1771,0.01891333816018767,1653.686,98.06349121733307,5.489724817900036,113.29211123270807,
27,ASW_2020_09_28_28,-0.01860617,6636,-0.01564751,4357,-0.01425631,4146,0.000487392,2483,0.0016304420000000002,2278,0.009449502,786,0.3384348,5088,5088,0.35503131415094336,3252.893,28,5088.0,0.3384348,3252.893,2971,0.010226590188815398,2232.236,1771,0.01849718498391421,1653.686,98.47227208966015,5.624487909122387,113.76437310593576,
28,ASW_2020_09_28_29,-0.01808271,6636,-0.01514593,4338,-0.01373001,4146,0.0009994085,2483,0.002199733,2278,0.01000424,786,0.3409711,5087,5087,0.3570742311401218,3252.411,29,5087.0,0.3409711,3252.411,2971,0.010152447258869513,2232.236,1771,0.01838726927278821,1653.686,98.73464323552109,5.585831313513432,114.0674887779571,
29,ASW_2020_09_28_30,-0.01788236,6636,-0.01497251,4338,-0.01358258,4146,0.001181224,2483,0.002386728,2278,0.01019804,863,0.34239580000000003,5086,5086,0.3583154674412533,3251.928,30,5086.0,0.34239580000000003,3251.928,2971,0.010241306031870116,2232.236,1771,0.01822825854840989,1653.686,98.83009154571808,5.388390477043803,114.177759587629,
30,ASW_2020_09_28_31,-0.01792557,6635,-0.01493857,4336,-0.01361583,4144,0.0005900346,2487,0.001999072,2276,0.009394516,788,0.3416653,5088,5088,0.3575809139321444,3252.893,31,5088.0,0.3416653,3252.893,2975,0.010700412263488236,2234.164,1773,0.017381559604838708,1654.651,98.96117289549956,6.172536605337951,114.3291970153166,
31,ASW_2020_09_28_32,-0.01757992,6636,-0.01449688,4336,-0.01328804,4144,0.0009135751,2468,0.002204738,2276,0.009594589,740,0.3455009,5088,5088,0.3610058000347826,3252.893,32,5088.0,0.3455009,3252.893,2985,0.010815180376551313,2238.985,1769,0.017669573837890626,1652.7220000000002,99.36734935057005,6.462526652981957,114.79845002228872,
32,ASW_2020_09_28_33,-0.01737972,6636,-0.01426678,4336,-0.01307621,4144,0.001138347,2468,0.002472196,2276,0.009880926,740,0.34742779999999995,5082,5082,0.3627042553217391,3250.0,33,5082.0,0.34742779999999995,3250.0,2985,0.01097462069749403,2238.985,1769,0.017676604292968752,1652.7220000000002,99.51844143713696,6.458884030260307,114.97300572355141,
33,ASW_2020_09_28_34,-0.01727497,6636,-0.01413296,4336,-0.01296376,4144,0.001309008,2468,0.002626773,2276,0.01015921,740,0.348543,5080,5080,0.3636923319304348,3249.036,34,5080.0,0.348543,3249.036,2985,0.010990604193317415,2238.985,1769,0.017624394318359375,1652.7220000000002,99.6660440113744,6.4240487735909495,115.14353001400019,
34,ASW_2020_09_28_35,-0.01706943,6636,-0.01380081,4278,-0.0126334,4144,0.00197382,2470,0.003067965,2278,0.01005296,503,0.3466938,5088,5088,0.36161741839694655,3252.893,35,5088.0,0.3466938,3252.893,2973,0.01049329975029869,2233.2,1771,0.019904384315492955,1653.686,99.5978808312612,6.848471649771117,115.06478153699314,
35,ASW_2020_09_28_36,-0.01704547,6636,-0.01368145,4278,-0.01258642,4142,0.002156699,2483,0.003330962,2278,0.01018032,503,0.34937890000000005,5080,5080,0.364204516259542,3249.036,36,5080.0,0.34937890000000005,3249.036,2973,0.010645815721518985,2233.2,1771,0.019972719827605637,1653.686,99.98517317384515,6.791612494758168,115.51221785208786,
36,ASW_2020_09_28_37,-0.01661566,6636,-0.01333615,4326,-0.01223563,4142,0.002514115,2483,0.003698433,2278,0.01038673,474,0.3513522,5080,5080,0.3657588047792208,3249.036,37,5080.0,0.3513522,3249.036,2973,0.010547931767932492,2233.2,1771,0.019965833774390245,1653.686,100.11707733959392,6.896898495156268,115.66460587369043,
37,ASW_2020_09_28_38,-0.01655978,6636,-0.013259299999999998,4307,-0.01214736,4144,0.002643391,2483,0.003835738,2278,0.01061782,474,0.3525031,5080,5080,0.3668578362559039,3249.036,38,5080.0,0.3525031,3249.036,2973,0.010648332068633352,2233.2,1771,0.019920401238359205,1653.686,100.24002587660202,6.8796609329745975,115.80664751587265,
38,ASW_2020_09_28_39,-0.01654605,6636,-0.01289447,4278,-0.0120425,4146,0.002032944,2468,0.0034898940000000003,2276,0.0114054,476,0.3496009,5080,5088,0.3637445295419847,3252.893,39,5080.0,0.3496009,3249.036,2975,0.010867267815256256,2234.164,1773,0.01801372182333334,1654.651,100.08939089781371,6.721410316740744,115.63261990824222,
39,ASW_2020_09_28_40,-0.01639158,6636,-0.01273831,4278,-0.01182196,4146,0.002150291,2489,0.003521326,2276,0.01170192,476,0.35194640000000005,5080,5080,0.3659272556064462,3249.036,40,5080.0,0.35194640000000005,3249.036,2988,0.010738481589619795,2240.432,1764,0.01769331948444445,1650.312,100.42565047329435,6.7718200139429685,116.02109840065106,
40,ASW_2020_09_28_41,-0.01644327,6633,-0.01281418,4278,-0.01191817,4146,0.00205498,2489,0.003435956,2276,0.01170361,457,0.3535354,5080,5080,0.3675854739193206,3249.036,41,5080.0,0.3535354,3249.036,2977,0.010901704517803257,2235.128,1754,0.017717358195711932,1645.49,100.5783241930091,6.803926828372022,116.19748135236424,
41,ASW_2020_09_28_42,0.01949351,6633,0.02337985,4211,0.02361425,4136,0.03605538,2489,0.03737617,2276,0.04542724,449,0.3943563,5078,5080,0.3723695469694467,3249.036,42,5078.0,0.3943563,3248.072,3037,0.011111059520340014,2264.056,1698,0.017966958193760256,1618.491,101.38562973065645,7.2061729828957635,117.13015616981691,
42,ASW_2020_09_28_43,0.01653343,6633,0.02040979,4230,0.02065346,4145,0.033373900000000005,2489,0.03473176,2276,0.04294384,449,0.3941197,5078,5078,0.3750778472784021,3248.072,43,5078.0,0.3941197,3248.072,3037,0.011559880966183579,2264.056,1698,0.018025180164203614,1618.491,102.14828344196678,7.222380353378112,118.0112450237958,
